Player_Name,Year,Matches_Batted,Runs_Scored,Batting_Average,Batting_Strike_Rate,Balls_Faced,Matches_Bowled,Balls_Bowled,Wickets_Taken,Bowling_Average,Economy_Rate,Batsman_Type,Bowler_Type,Batsman_Dominance,Bowler_Dominance,Rolling_Avg_Runs
Lockie Ferguson,2019.0,5,0.0,0.0,0.0,0.0,5,102,2.0,91.5,10.76,Anchor,Pace,0.0,inf,20.333333333333332
Lockie Ferguson,2017.0,4,1.0,0.0,100.0,1.0,4,78,3.0,31.0,7.15,Anchor,Spin,13.986013986013985,inf,14.666666666666666
Lungi Ngidi,2021.0,3,0.0,0.0,0.0,0.0,3,72,5.0,25.0,10.41,Anchor,Pace,0.0,inf,0.0
Lungi Ngidi,2020.0,4,0.0,0.0,0.0,0.0,4,96,9.0,18.55,10.43,Anchor,Pace,0.0,inf,0.0
Lungi Ngidi,2018.0,7,0.0,0.0,0.0,0.0,7,156,11.0,14.18,6.0,Anchor,Spin,0.0,inf,0.0
Luvnith Sisodia,,,,,,,,,,,,Anchor,Spin,,,
M Siddharth,2024.0,3,0.0,0.0,0.0,0.0,3,54,1.0,71.0,7.89,Anchor,Spin,0.0,inf,0.0
MS Dhoni,2024.0,14,161.0,53.67,220.55,73.0,14,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,161.0
MS Dhoni,2023.0,16,104.0,26.0,182.46,57.0,16,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,132.5
MS Dhoni,2022.0,14,232.0,33.14,123.4,188.0,14,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,165.66666666666666
MS Dhoni,2021.0,16,114.0,16.28,106.54,107.0,16,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,150.0
MS Dhoni,2020.0,14,200.0,25.0,116.27,172.0,14,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,182.0
MS Dhoni,2019.0,15,416.0,83.2,134.62,309.0,15,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,243.33333333333334
MS Dhoni,2018.0,16,455.0,75.83,150.66,302.0,16,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,357.0
MS Dhoni,2017.0,16,290.0,26.36,116.0,250.0,16,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,387.0
MS Dhoni,2016.0,14,284.0,40.57,135.23,210.0,14,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,343.0
MS Dhoni,2015.0,17,372.0,31.0,121.96,305.0,17,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,315.3333333333333
MS Dhoni,2014.0,16,371.0,74.2,148.4,250.0,16,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,342.3333333333333
MS Dhoni,2013.0,18,461.0,41.9,162.89,283.0,18,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,401.3333333333333
MS Dhoni,2012.0,19,358.0,29.83,128.77,278.0,19,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,396.6666666666667
MS Dhoni,2011.0,16,392.0,43.55,158.7,247.0,16,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,403.6666666666667
MS Dhoni,2010.0,13,287.0,31.88,136.66,210.0,13,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,345.6666666666667
MS Dhoni,2009.0,14,332.0,41.5,127.2,261.0,14,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,337.0
MS Dhoni,2008.0,16,414.0,41.4,133.54,310.0,16,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,344.3333333333333
Madhav Tiwari,,,,,,,,,,,,Anchor,Spin,,,
Maheesh Theekshana,2024.0,5,0.0,0.0,0.0,0.0,5,120,2.0,72.0,7.2,Anchor,Spin,0.0,inf,0.0
Maheesh Theekshana,2023.0,13,0.0,0.0,0.0,0.0,13,294,11.0,35.64,8.0,Anchor,Spin,0.0,inf,0.0
Maheesh Theekshana,2022.0,9,7.0,7.0,100.0,7.0,9,210,12.0,21.75,7.46,Anchor,Spin,13.404825737265416,3.107142857142857,2.3333333333333335
Mahipal Lomror,2024.0,10,125.0,15.63,183.82,68.0,10,6,0.0,0.0,18.0,Aggressive,Pace,10.212222222222222,0.0,125.0
Mahipal Lomror,2023.0,12,135.0,16.88,139.18,97.0,12,12,0.0,0.0,8.5,Anchor,Spin,16.374117647058824,0.0,130.0
Mahipal Lomror,2022.0,7,86.0,17.2,150.88,57.0,7,12,0.0,0.0,9.0,Aggressive,Pace,16.764444444444443,0.0,115.33333333333333
Mahipal Lomror,2021.0,4,94.0,31.33,128.76,73.0,4,42,1.0,47.0,6.71,Anchor,Spin,19.189269746646794,1.5001595914458985,105.0
Mahipal Lomror,2020.0,3,59.0,19.66,109.25,54.0,3,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,79.66666666666667
Mahipal Lomror,2019.0,2,8.0,8.0,266.66,3.0,2,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,53.666666666666664
Mahipal Lomror,2018.0,2,20.0,20.0,95.23,21.0,2,18,0.0,0.0,9.0,Anchor,Pace,10.581111111111111,0.0,29.0
Manav Suthar,2024.0,1,1.0,1.0,50.0,2.0,1,12,0.0,0.0,13.0,Anchor,Pace,3.8461538461538463,0.0,1.0
Manish Pandey,2024.0,1,42.0,42.0,135.48,31.0,1.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,42.0
Manish Pandey,2023.0,10,160.0,17.78,109.59,146.0,10.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,101.0
Manish Pandey,2022.0,6,88.0,14.67,110.0,80.0,6.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,96.66666666666667
Manish Pandey,2021.0,8,292.0,48.66,123.72,236.0,8.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,180.0
Manish Pandey,2020.0,16,425.0,32.69,127.62,333.0,16.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,268.3333333333333
Manish Pandey,2019.0,12,344.0,43.0,130.79,263.0,12.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,353.6666666666667
Manish Pandey,2018.0,15,284.0,25.81,115.44,246.0,15.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,351.0
Manish Pandey,2017.0,14,396.0,49.5,128.57,308.0,14.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,341.3333333333333
Manish Pandey,2016.0,12,248.0,31.0,135.51,183.0,12.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,309.3333333333333
Manish Pandey,2015.0,13,225.0,20.45,122.28,184.0,13.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,289.6666666666667
Manish Pandey,2014.0,16,401.0,30.84,117.94,340.0,16.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,291.3333333333333
Manish Pandey,2013.0,7,136.0,22.66,99.27,137.0,7.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,254.0
Manish Pandey,2012.0,10,143.0,20.42,127.67,112.0,10.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,226.66666666666666
Manish Pandey,2011.0,10,246.0,27.33,108.37,227.0,10.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,175.0
Manish Pandey,2010.0,13,249.0,20.75,110.17,226.0,13.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,212.66666666666666
Manish Pandey,2009.0,5,168.0,84.0,142.37,118.0,5.0,0.0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,221.0
Manish Pandey,2008.0,3,3.0,1.5,33.33,9.0,0.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,140.0
Manoj Bhandage,,,,,,,,,,,,Anchor,Spin,,,
Manvanth Kumar L,,,,,,,,,,,,Anchor,Spin,,,
Marco Jansen,2024.0,3,18.0,18.0,138.46,13.0,3,60,1.0,129.0,12.9,Anchor,Pace,10.733333333333334,7.166666666666667,18.0
Marco Jansen,2023.0,8,39.0,13.0,90.7,43.0,8,162,10.0,26.7,9.89,Anchor,Pace,9.17087967644085,2.0538461538461537,28.5
Marco Jansen,2022.0,8,9.0,9.0,128.57,7.0,8,192,7.0,39.14,8.56,Anchor,Pace,15.01985981308411,4.348888888888889,22.0
Marco Jansen,2021.0,2,0.0,0.0,0.0,3.0,2,36,2.0,22.5,7.5,Anchor,Spin,0.0,inf,16.0
Marcus Stoinis,2024.0,14,388.0,32.33,147.53,263.0,14,84,4.0,31.5,9.0,Aggressive,Pace,16.392222222222223,0.9743272502319827,388.0
Marcus Stoinis,2023.0,15,408.0,31.38,150.0,272.0,15,65,5.0,20.0,9.23,Aggressive,Pace,16.251354279523294,0.6373486297004461,398.0
Marcus Stoinis,2022.0,11,156.0,19.5,147.17,106.0,11,42,4.0,19.75,11.29,Aggressive,Pace,13.035429583702392,1.0128205128205128,317.3333333333333
Marcus Stoinis,2021.0,10,89.0,22.25,123.61,72.0,10,67,2.0,58.5,10.47,Anchor,Pace,11.80611270296084,2.6292134831460676,217.66666666666666
Marcus Stoinis,2020.0,17,352.0,25.14,148.52,237.0,17,178,13.0,21.76,9.53,Aggressive,Pace,15.584470094438617,0.8655529037390614,199.0
Marcus Stoinis,2019.0,10,211.0,52.75,135.25,156.0,10,100,2.0,72.5,8.7,Anchor,Pace,15.545977011494253,1.3744075829383886,217.33333333333334
Marcus Stoinis,2018.0,7,99.0,24.75,130.26,76.0,7,66,3.0,40.0,10.9,Anchor,Pace,11.950458715596328,1.6161616161616161,220.66666666666666
Marcus Stoinis,2017.0,5,17.0,5.66,70.83,24.0,5,63,2.0,55.0,10.47,Anchor,Pace,6.7650429799426925,9.717314487632509,109.0
Marcus Stoinis,2016.0,7,146.0,36.5,135.18,108.0,7,138,8.0,24.25,8.43,Anchor,Spin,16.0355871886121,0.6643835616438356,87.33333333333333
Matheesha Pathirana,2024.0,6,0.0,0.0,0.0,0.0,6,132,13.0,13.0,7.68,Anchor,Spin,0.0,inf,0.0
Matheesha Pathirana,2023.0,12,0.0,0.0,0.0,0.0,12,278,19.0,19.53,8.01,Anchor,Spin,0.0,inf,0.0
Matheesha Pathirana,2022.0,2,0.0,0.0,0.0,0.0,2,41,2.0,26.0,7.61,Anchor,Spin,0.0,inf,0.0
Matthew Breetzke,,,,,,,,,,,,Anchor,Spin,,,
Mayank Markande,2024.0,7,0.0,0.0,0.0,0.0,7,132,8.0,32.38,11.77,Anchor,Pace,0.0,inf,0.0
Mayank Markande,2023.0,10,21.0,0.0,161.54,13.0,10,228,12.0,25.0,7.89,Aggressive,Spin,20.474017743979722,inf,10.5
Mayank Markande,2022.0,2,0.0,0.0,0.0,0.0,2,42,1.0,57.0,8.14,Anchor,Spin,0.0,inf,7.0
Mayank Markande,2021.0,1,0.0,0.0,0.0,0.0,1,18,0.0,0.0,8.66,Anchor,Pace,0.0,,7.0
Mayank Markande,2019.0,3,6.0,6.0,120.0,5.0,3,36,1.0,59.0,9.83,Anchor,Pace,12.207527975584943,9.833333333333334,2.0
Mayank Markande,2018.0,14,21.0,10.5,87.5,24.0,14,264,15.0,24.53,8.36,Anchor,Spin,10.466507177033494,2.336190476190476,9.0
Mayank Yadav,2024.0,4,0.0,0.0,0.0,0.0,4,73,7.0,12.14,6.99,Anchor,Spin,0.0,inf,0.0
Mitchell Marsh,2024.0,4,61.0,15.25,160.53,38.0,4,48,1.0,103.0,12.88,Aggressive,Pace,12.463509316770185,6.754098360655738,61.0
Mitchell Marsh,2023.0,9,128.0,14.22,131.96,97.0,9,121,12.0,14.17,8.43,Anchor,Spin,15.653618030842232,0.9964838255977496,94.5
Mitchell Marsh,2022.0,8,251.0,31.38,132.8,189.0,8,72,4.0,25.5,8.5,Anchor,Spin,15.623529411764707,0.8126195028680688,146.66666666666666
Mitchell Marsh,2020.0,1,0.0,0.0,0.0,1.0,1,4,0.0,0.0,9.0,Anchor,Pace,0.0,,126.33333333333333
Mitchell Marsh,2016.0,3,7.0,7.0,63.63,11.0,3,54,4.0,11.25,5.0,Anchor,Spin,12.726,1.6071428571428572,86.0
Mitchell Marsh,2013.0,9,141.0,20.14,132.07,106.0,9,116,7.0,26.0,9.41,Anchor,Pace,14.035069075451647,1.2909632571996028,49.333333333333336
Mitchell Marsh,2011.0,5,50.0,25.0,102.04,49.0,5,85,7.0,14.14,6.98,Anchor,Spin,14.6189111747851,0.5656,66.0
Mitchell Marsh,2010.0,3,28.0,14.0,93.33,30.0,3,60,2.0,44.0,8.8,Anchor,Pace,10.605681818181818,3.142857142857143,73.0
Mitchell Santner,2024.0,3,14.0,4.67,82.35,17.0,3,54,2.0,32.0,7.11,Anchor,Spin,11.582278481012658,6.852248394004283,14.0
Mitchell Santner,2023.0,3,2.0,0.0,50.0,4.0,3,72,3.0,27.0,6.75,Anchor,Spin,7.407407407407407,inf,8.0
Mitchell Santner,2022.0,6,22.0,11.0,81.48,27.0,6,114,4.0,32.5,6.84,Anchor,Spin,11.912280701754387,2.9545454545454546,12.666666666666666
Mitchell Santner,2020.0,2,0.0,0.0,0.0,0.0,2,42,2.0,26.5,7.57,Anchor,Spin,0.0,inf,8.0
Mitchell Santner,2019.0,4,32.0,32.0,139.13,23.0,4,84,4.0,23.5,6.71,Anchor,Spin,20.73472429210134,0.734375,18.0
Mitchell Starc,2024.0,13,9.0,4.5,81.82,11.0,14,251,17.0,26.12,10.61,Anchor,Pace,7.711592836946277,5.804444444444445,9.0
Mitchell Starc,2015.0,13,11.0,11.0,78.57,14.0,13,258,20.0,14.55,6.76,Anchor,Spin,11.622781065088757,1.3227272727272728,10.0
Mitchell Starc,2014.0,14,85.0,14.16,101.19,84.0,14,322,14.0,28.71,7.49,Anchor,Spin,13.510013351134846,2.027542372881356,35.0
Moeen Ali,2024.0,8,128.0,25.6,130.61,98.0,8,48,2.0,35.5,8.88,Anchor,Pace,14.708333333333334,1.38671875,128.0
Moeen Ali,2023.0,15,124.0,17.71,136.26,91.0,15,156,9.0,21.67,7.5,Anchor,Spin,18.168,1.2236024844720497,126.0
Moeen Ali,2022.0,10,244.0,24.4,137.85,177.0,10,143,8.0,19.75,6.63,Anchor,Spin,20.79185520361991,0.8094262295081968,165.33333333333334
Moeen Ali,2021.0,15,357.0,25.5,137.3,260.0,15,152,6.0,26.83,6.35,Anchor,Spin,21.622047244094492,1.052156862745098,241.66666666666666
Moeen Ali,2020.0,3,12.0,4.0,75.0,16.0,3,30,1.0,42.0,8.4,Anchor,Spin,8.928571428571429,10.5,204.33333333333334
Moeen Ali,2019.0,11,220.0,27.5,165.41,133.0,11,150,6.0,28.16,6.76,Aggressive,Spin,24.468934911242602,1.024,196.33333333333334
Moeen Ali,2018.0,5,77.0,19.25,167.39,46.0,5,79,3.0,32.33,7.36,Aggressive,Spin,22.74320652173913,1.6794805194805194,103.0
Mohammad Shami,2021.0,14,13.0,13.0,76.47,17.0,14,316,19.0,20.78,7.5,Anchor,Spin,10.196,1.5984615384615386,13.0
Mohammad Shami,2020.0,14,2.0,2.0,66.66,3.0,14,322,20.0,23.0,8.57,Anchor,Pace,7.7782963827304545,11.5,7.5
Mohammad Shami,2019.0,14,1.0,1.0,50.0,2.0,14,324,19.0,24.68,8.68,Anchor,Pace,5.760368663594471,24.68,5.333333333333333
Mohammad Shami,2018.0,4,7.0,7.0,116.66,6.0,4,83,3.0,48.0,10.4,Anchor,Pace,11.217307692307692,6.857142857142857,3.3333333333333335
Mohammad Shami,2017.0,8,36.0,9.0,150.0,24.0,8,156,5.0,48.6,9.34,Aggressive,Pace,16.059957173447536,5.4,14.666666666666666
Mohammad Shami,2016.0,8,2.0,0.0,50.0,4.0,8,151,5.0,48.8,9.69,Anchor,Pace,5.159958720330238,inf,15.0
Mohammad Shami,2014.0,12,3.0,1.5,42.85,7.0,12,264,7.0,52.71,8.38,Anchor,Spin,5.113365155131264,35.14,13.666666666666666
Mohammad Shami,2013.0,3,5.0,5.0,50.0,10.0,3,54,1.0,78.0,8.66,Anchor,Pace,5.773672055427252,15.6,3.3333333333333335
Mohammed Siraj,2024.0,14,12.0,6.0,150.0,8.0,14,324,15.0,33.07,9.19,Aggressive,Pace,16.32208922742111,5.511666666666667,12.0
Mohammed Siraj,2023.0,14,1.0,1.0,50.0,2.0,14,300,19.0,19.79,7.52,Anchor,Spin,6.6489361702127665,19.79,6.5
Mohammed Siraj,2022.0,15,30.0,15.0,90.91,33.0,15,306,9.0,57.11,10.08,Anchor,Pace,9.018849206349206,3.8073333333333332,14.333333333333334
Mohammed Siraj,2021.0,15,20.0,20.0,76.92,26.0,15,312,11.0,32.09,6.78,Anchor,Spin,11.345132743362832,1.6045000000000003,17.0
Mohammed Siraj,2020.0,9,17.0,17.0,121.42,14.0,9,163,11.0,21.45,8.68,Anchor,Pace,13.988479262672811,1.261764705882353,22.333333333333332
Mohammed Siraj,2019.0,9,4.0,4.0,28.57,14.0,9,169,7.0,38.42,9.55,Anchor,Pace,2.9916230366492145,9.605,13.666666666666666
Mohammed Siraj,2018.0,11,25.0,12.5,113.63,22.0,11,246,11.0,33.36,8.95,Anchor,Pace,12.696089385474862,2.6688,15.333333333333334
Mohammed Siraj,2017.0,6,0.0,0.0,0.0,0.0,6,138,10.0,21.2,9.21,Anchor,Pace,0.0,inf,9.666666666666666
Mohd. Arshad Khan,2024.0,4,83.0,41.5,153.7,54.0,4,61,1.0,114.0,11.21,Aggressive,Pace,13.710972346119535,2.746987951807229,83.0
Mohd. Arshad Khan,2023.0,6,18.0,9.0,120.0,15.0,6,85,5.0,38.0,13.41,Anchor,Pace,8.94854586129754,4.222222222222222,50.5
Mohit Rathee,,,,,,,,,,,,Anchor,Spin,,,
Mohit Sharma,2024.0,12.0,4.0,2.0,26.67,15.0,12,234,13.0,32.69,10.9,Anchor,Pace,2.4467889908256883,16.345,4.0
Mohit Sharma,2023.0,14.0,0.0,0.0,0.0,1.0,14,265,27.0,13.37,8.17,Anchor,Spin,0.0,inf,2.0
Mohit Sharma,2020.0,0.0,0.0,0.0,0.0,0.0,1,24,1.0,45.0,11.25,Anchor,Pace,0.0,inf,1.3333333333333333
Mohit Sharma,2019.0,1.0,0.0,0.0,0.0,2.0,1,18,1.0,27.0,9.0,Anchor,Pace,0.0,inf,0.0
Mohit Sharma,2018.0,9.0,10.0,10.0,76.92,13.0,9,178,7.0,46.0,10.85,Anchor,Pace,7.089400921658987,4.6,3.3333333333333335
Mohit Sharma,2017.0,14.0,51.0,8.5,102.0,50.0,14,274,13.0,31.53,8.97,Anchor,Pace,11.37123745819398,3.7094117647058824,20.333333333333332
Mohit Sharma,2016.0,14.0,32.0,8.0,123.07,26.0,14,291,13.0,31.3,8.39,Anchor,Spin,14.668653158522048,3.9125,31.0
Mohit Sharma,2015.0,16.0,28.0,9.33,155.55,18.0,16,342,14.0,34.35,8.43,Aggressive,Spin,18.451957295373667,3.681672025723473,37.0
Mohit Sharma,2014.0,16.0,1.0,0.0,33.33,3.0,16,323,23.0,19.65,8.39,Anchor,Spin,3.972586412395709,inf,20.333333333333332
Mohit Sharma,2013.0,0.0,0.0,0.0,0.0,0.0,15,304,20.0,16.3,6.43,Anchor,Spin,0.0,inf,9.666666666666666
Mohsin Khan,2024.0,10,2.0,2.0,200.0,1.0,9,228,10.0,38.5,10.13,Aggressive,Pace,19.743336623889437,19.25,2.0
Mohsin Khan,2023.0,5,0.0,0.0,0.0,7.0,5,60,3.0,35.67,10.7,Anchor,Pace,0.0,inf,1.0
Mohsin Khan,2022.0,9,23.0,23.0,143.75,16.0,9,198,14.0,14.07,5.97,Aggressive,Spin,24.078726968174205,0.6117391304347827,8.333333333333334
Mujeeb Ur Rahman,2021.0,1,1.0,0.0,100.0,1.0,1,24,2.0,14.5,7.25,Anchor,Spin,13.793103448275861,inf,1.0
Mujeeb Ur Rahman,2020.0,2,1.0,1.0,33.33,3.0,2,48,0.0,0.0,10.37,Anchor,Pace,3.214079074252652,0.0,1.0
Mujeeb Ur Rahman,2019.0,5,0.0,0.0,0.0,4.0,5,114,3.0,63.66,10.05,Anchor,Pace,0.0,inf,0.6666666666666666
Mujeeb Ur Rahman,2018.0,11,10.0,10.0,142.85,7.0,11,248,14.0,20.64,6.99,Aggressive,Spin,20.436337625178826,2.064,3.6666666666666665
Mukesh Choudhary,2024.0,1,0.0,0.0,0.0,0.0,1,6,0.0,0.0,27.0,Anchor,Pace,0.0,,0.0
Mukesh Choudhary,2022.0,13,6.0,6.0,100.0,6.0,13,273,16.0,26.5,9.32,Anchor,Pace,10.729613733905579,4.416666666666667,3.0
Mukesh Kumar,2024.0,10,3.0,3.0,33.33,9.0,10,213,17.0,21.65,10.37,Anchor,Pace,3.214079074252652,7.216666666666666,3.0
Mukesh Kumar,2023.0,10,7.0,0.0,77.78,9.0,10,186,7.0,46.57,10.52,Anchor,Pace,7.393536121673004,inf,5.0
Musheer Khan,,,,,,,,,,,,Anchor,Spin,,,
N. Tilak Varma,2024.0,13,416.0,41.6,149.64,278.0,13,4,0.0,0.0,12.0,Aggressive,Pace,12.469999999999999,0.0,416.0
N. Tilak Varma,2023.0,11,343.0,42.88,164.11,209.0,11,6,0.0,0.0,7.0,Aggressive,Spin,23.444285714285716,0.0,379.5
N. Tilak Varma,2022.0,14,397.0,36.09,131.02,303.0,14,12,0.0,0.0,6.5,Anchor,Spin,20.15692307692308,0.0,385.3333333333333
Naman Dhir,2024.0,7,140.0,23.33,177.22,79.0,7,28,0.0,0.0,11.79,Aggressive,Pace,15.031382527565734,0.0,140.0
Nathan Ellis,2024.0,1,0.0,0.0,0.0,0.0,1,24,1.0,24.0,6.0,Anchor,Spin,0.0,inf,0.0
Nathan Ellis,2023.0,10,1.0,0.5,14.29,7.0,10,228,13.0,26.08,8.92,Anchor,Pace,1.602017937219731,52.16,0.5
Nathan Ellis,2022.0,2,0.0,0.0,0.0,2.0,2,36,3.0,18.33,9.17,Anchor,Pace,0.0,inf,0.3333333333333333
Nathan Ellis,2021.0,3,18.0,18.0,112.5,16.0,3,72,1.0,98.0,8.16,Anchor,Spin,13.786764705882353,5.444444444444445,6.333333333333333
Nehal Wadhera,2024.0,6,109.0,18.17,129.76,84.0,6,12,0.0,0.0,6.5,Anchor,Spin,19.963076923076922,0.0,109.0
Nehal Wadhera,2023.0,14,241.0,26.78,145.18,166.0,14,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,175.0
Nicholas Pooran,2024.0,14,499.0,62.38,178.21,280.0,14,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,499.0
Nicholas Pooran,2023.0,15,358.0,29.83,172.95,207.0,15,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,428.5
Nicholas Pooran,2022.0,14,306.0,38.25,144.34,212.0,14,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,387.6666666666667
Nicholas Pooran,2021.0,12,85.0,7.72,111.84,76.0,12,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,249.66666666666666
Nicholas Pooran,2020.0,14,353.0,35.3,169.71,208.0,14,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,248.0
Nicholas Pooran,2019.0,7,168.0,28.0,157.0,107.0,7,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,202.0
Nishant Sindhu,,,,,,,,,,,,Anchor,Spin,,,
Nitish Kumar Reddy,2024.0,13,303.0,33.67,142.92,212.0,13,79,3.0,51.0,11.62,Aggressive,Pace,12.299483648881239,1.5147015147015146,303.0
Nitish Kumar Reddy,2023.0,2,0.0,0.0,0.0,0.0,2,30,0.0,0.0,10.8,Anchor,Pace,0.0,,151.5
Nitish Rana,2024.0,2,42.0,21.0,123.53,34.0,2,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,42.0
Nitish Rana,2023.0,14,413.0,31.77,140.96,293.0,14,53,3.0,25.0,8.49,Aggressive,Spin,16.603062426383982,0.7869058860560277,227.5
Nitish Rana,2022.0,14,361.0,27.77,143.82,251.0,14,12,0.0,0.0,11.5,Aggressive,Pace,12.506086956521738,0.0,272.0
Nitish Rana,2021.0,17,383.0,29.46,121.97,314.0,17,12,0.0,0.0,6.0,Anchor,Spin,20.328333333333333,0.0,385.6666666666667
Nitish Rana,2020.0,14,352.0,25.14,138.58,254.0,14,12,0.0,0.0,11.5,Anchor,Pace,12.050434782608697,0.0,365.3333333333333
Nitish Rana,2019.0,14,344.0,34.4,146.38,235.0,14,48,3.0,24.0,9.0,Aggressive,Pace,16.264444444444443,0.6976744186046512,359.6666666666667
Nitish Rana,2018.0,15,304.0,23.38,131.03,232.0,15,37,4.0,11.0,7.13,Anchor,Spin,18.377279102384293,0.47048759623609926,333.3333333333333
Nitish Rana,2017.0,13,333.0,30.27,126.13,264.0,13,0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,327.0
Nitish Rana,2016.0,4,104.0,34.66,138.66,75.0,4,6,0.0,0.0,3.0,Anchor,Spin,46.22,0.0,247.0
Noor Ahmad,2024.0,10,5.0,2.5,55.56,9.0,10,209,8.0,36.25,8.33,Anchor,Spin,6.669867947178871,14.5,5.0
Noor Ahmad,2023.0,13,8.0,4.0,88.89,9.0,13,283,16.0,23.06,7.82,Anchor,Spin,11.367007672634271,5.765,6.5
Nuwan Thushara,2024.0,7,0.0,0.0,0.0,0.0,7,156,8.0,32.13,9.88,Anchor,Pace,0.0,inf,0.0
Pat Cummins,2024.0,16,136.0,22.67,143.16,95.0,16,366,18.0,31.44,9.28,Aggressive,Pace,15.426724137931036,1.3868548742831937,136.0
Pat Cummins,2022.0,5,63.0,15.75,262.5,24.0,5,119,7.0,30.29,10.69,Aggressive,Pace,24.555659494855007,1.923174603174603,99.5
Pat Cummins,2021.0,7,93.0,31.0,166.07,56.0,7,161,9.0,26.33,8.83,Aggressive,Pace,18.807474518686295,0.8493548387096773,97.33333333333333
Pat Cummins,2020.0,14,146.0,20.85,128.07,114.0,14,312,12.0,34.08,7.86,Anchor,Spin,16.29389312977099,1.6345323741007192,100.66666666666667
Pat Cummins,2017.0,12,77.0,15.4,145.28,53.0,12,277,15.0,24.86,8.07,Aggressive,Spin,18.00247831474597,1.614285714285714,105.33333333333333
Pat Cummins,2015.0,3,0.0,0.0,0.0,2.0,3,60,1.0,97.0,9.7,Anchor,Pace,0.0,inf,74.33333333333333
Pat Cummins,2014.0,1,0.0,0.0,0.0,0.0,1,24,1.0,29.0,7.25,Anchor,Spin,0.0,inf,25.666666666666668
Phil Salt,2024.0,12,435.0,39.55,182.01,239.0,12,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,435.0
Phil Salt,2023.0,9,218.0,27.25,163.91,133.0,9,0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,326.5
Prabhsimran Singh,2024.0,14,334.0,23.86,156.81,213.0,14.0,0.0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,334.0
Prabhsimran Singh,2023.0,14,358.0,25.57,150.42,238.0,14.0,0.0,0.0,0.0,0.0,Aggressive,Spin,inf,0.0,346.0
Prabhsimran Singh,2022.0,1,14.0,14.0,127.27,11.0,1.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,235.33333333333334
Prabhsimran Singh,2021.0,2,19.0,9.5,82.6,23.0,0.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,130.33333333333334
Prabhsimran Singh,2020.0,2,15.0,7.5,100.0,15.0,2.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,16.0
Prabhsimran Singh,2019.0,1,16.0,16.0,94.11,17.0,1.0,0.0,0.0,0.0,0.0,Anchor,Spin,inf,0.0,16.666666666666668
Prasidh Krishna,2022.0,17,6.0,6.0,50.0,12.0,17,399,19.0,29.0,8.29,Anchor,Spin,6.031363088057902,4.833333333333333,6.0
